name,pop_diff_past,aware_diff_past,201902人気度,201902知名度,burst_count,burst_views_sum,news_count,all_news_count,pop_diff,aware_diff,202208人気度,202208知名度,202302人気度,202302知名度,burst_score_sum,all_score_sum,burst_pos_count,burst_neg_count,all_pos_count,all_neg_count,burst_nonzero_count,all_nonzero_count,pagerank,browserank,pub_score1,pub_score2,pub_score3,weightedPV1,weightedPV2,weightedPV3,weightedPV4,weightedPV5,allPV,burst_weightedPV1,burst_weightedPV5,weightedPV1_past,weightedPV2_past,weightedPV3_past,weightedPV4_past,weightedPV5_past,allPV
織田裕二,1,-3.4,21.1,91.7,1,2102,0,51.0,-1.2000000000000028,0.9000000000000057,22.1,88.3,20.9,89.2,0.0,-18.0,0.0,0.0,13.0,28.0,0.0,41.0,3.540191545897446e-08,0.0002508475157524973,4.025559840060584,69915.20926105676,7.3951605384932195,29498.19240008411,69876.96762011955,15237.991195599521,1750.3911645782223,45186.60290888302,148641,1496.7022267669588,3504.7102101213154,274916.4699725644,591719.5367661121,81371.17281583759,6565.094933543207,302368.0416449621,1581811.0
美村里江,1.4,-1.8,4.4,24.1,11,70497,20,47.0,0.6000000000000005,2.099999999999998,5.8,22.3,6.4,24.4,20.0,45.0,13.0,0.0,30.0,1.0,13.0,31.0,0.0,3.032340274355178e-05,5.903690488104864,116152.40922577733,10.246727561371385,44472.135199692464,110304.13119264778,42571.8388216714,9665.833473376648,83907.54631254687,214451,13846.004573417344,30045.525366080146,271202.87189521064,578613.9319678415,59735.981471195846,3109.7557955377924,285985.9294691277,1572272.0
羽生結弦,-7.8,-2.4,42.1,98.2,5,26046,30,416.0,-2.799999999999997,0.0,34.3,95.8,31.5,95.8,67.0,654.0,25.0,3.0,340.0,57.0,28.0,397.0,3.2367687639309454e-07,0.007773704010585117,39.343778051195486,1028514.8221883542,75.94222467315754,54831.22104153939,129493.00232862738,26292.532360784255,1679.8671727263138,81689.38090125205,276574,5648.372625125832,8435.849043104241,567453.6046062823,1212935.134418028,95656.5486456615,5763.545644833001,602029.9239601349,3271322.0
羽田美智子,0.2,-9.2,17,70.1,12,29724,16,53.0,-0.5999999999999979,2.1000000000000014,17.2,60.9,16.6,63.0,22.0,49.0,12.0,0.0,32.0,3.0,12.0,35.0,1.3124932119238874e-08,9.613068189980961e-05,5.551727478945642,97371.39553689258,10.779701435388226,24089.206608039967,57460.17085569606,13571.997278604902,1059.1737471186798,37227.22952590098,120142,6537.766361766406,10917.883632675526,256222.87129479108,538251.9131632551,30233.44741011687,10295.90829038519,262326.37615283136,1513120.0
羽鳥慎一,0.2,-1.6,25.8,93.1,12,65165,17,67.0,-0.8999999999999986,-0.9000000000000057,26.0,91.5,25.1,90.6,3.0,-9.0,6.0,7.0,22.0,34.0,13.0,56.0,7.087590544865883e-08,0.0009575832933575013,5.549812473383991,169156.48945166488,14.939829672785693,36563.36104762649,85168.68839640928,13517.93235616062,813.4345302589641,52040.678111414265,187377,9435.873046452547,13153.225037495133,224937.62778037513,469375.8275468458,17512.55532622411,3260.8049684278903,218850.95797270723,1334342.0
臼田あさ美,0.5,-4.6,6.2,35.4,8,22375,8,55.0,-3.2,-1.8000000000000007,6.7,30.8,3.5,29.0,4.0,37.0,4.0,0.0,28.0,3.0,4.0,31.0,1.4074900740283436e-08,0.00013159012755488688,4.886979114467669,95842.89563283334,11.288769026234773,22340.59234682301,53706.24258472584,14676.507465937088,3008.087614359959,37286.14080236149,111290,4047.6559246402276,9073.292484401993,160026.70585730847,335195.00566080946,14293.249030911318,1209.2734078604049,156945.854472776,944279.0
舘ひろし,1.8,-4.6,24.2,91.9,6,29642,20,59.0,-3.0,2.1000000000000085,26.0,87.3,23.0,89.4,13.0,35.0,12.0,8.0,32.0,18.0,20.0,50.0,9.268180111161381e-08,0.000508183391738047,4.778053033948031,166363.05045990023,12.90888996436836,33820.93039752823,79076.18692590957,13678.507077499806,1229.977973586415,49133.58593066283,172815,4862.34822125962,5975.793996179216,333136.1626079109,692484.0569006877,18303.4333716965,1684.4815975410852,316281.5813893081,1982413.0
船越英一郎,-0.7,-6.2,11.9,93.5,2,12231,4,74.0,-1.0999999999999996,1.7000000000000028,11.2,87.3,10.1,89.0,6.0,49.0,4.0,0.0,40.0,18.0,4.0,58.0,2.2977064656427792e-08,9.904549316824951e-05,5.9995740844048315,134666.4039107755,15.095801144901671,23076.62844573702,54171.992295923636,9269.318576458689,737.0213569756326,33827.57963630444,117189,2342.2836640659693,2995.6773118844176,121934.25431738074,255429.45722473634,9499.868569629012,1248.6538824482352,119979.66310385495,719260.0
芦田愛菜,14.7,-1.1,32,95.4,6,67348,23,199.0,-0.9000000000000057,1.1000000000000085,46.7,94.3,45.8,95.4,11.0,183.0,12.0,2.0,147.0,25.0,14.0,172.0,3.873418162809396e-07,0.01635607397161999,18.19741143237583,389946.281066173,39.645761010613434,109583.97060369723,262163.516601554,67239.6354115517,5744.209692164874,171636.09589859613,545410,11719.679227398858,18652.52905534476,775257.9509989804,1634146.9436234604,64766.15358155251,6205.4109003433905,779591.8357618462,4537408.0
芳根京子,9.7,9.6,11.2,52.2,7,44553,25,188.0,-2.5,-6.599999999999994,20.9,61.8,18.4,55.2,13.0,106.0,11.0,2.0,101.0,31.0,13.0,132.0,2.8468056814294775e-08,0.0007571845608550106,19.48865933403617,474652.31860633916,47.07203862420539,53782.92277952366,126318.24022515964,26063.57114705519,2224.5811500833765,79394.24015311197,273807,9275.781374097742,13550.336584375804,640752.8581590283,1357122.750937915,69255.08789671217,5703.445541725482,656780.4438333971,3729012.0
若村麻由美,-3,-7.8,13.8,54.3,6,52124,10,49.0,-0.40000000000000036,-1.0,10.8,46.5,10.4,45.5,13.0,17.0,6.0,0.0,15.0,8.0,6.0,23.0,4.0398693118751294e-08,0.0002381225460782223,3.3350701632954767,84190.15136427843,8.14363742396248,46719.01935012192,111501.80139241535,30690.770144182345,1758.7535606472268,71972.17078589168,233344,12665.901523587954,22603.34863002969,336165.39970933495,707089.49535156,51661.81055582597,3767.3711821339616,336019.02634918585,1979988.0
若林正恭,0.8,-0.7,34.2,91.5,3,7709,3,121.0,-1.8999999999999986,-0.7000000000000028,35.0,90.8,33.1,90.1,1.0,58.0,2.0,1.0,75.0,34.0,3.0,109.0,3.552248760202304e-08,0.00044064842618386194,10.533268975715691,217256.59206461307,23.773549629141325,35560.00735896629,84717.15731357268,20179.878413481903,2569.259747451082,55810.076279759516,178112,1675.973875248288,4684.623316435147,329935.3433491252,689667.5006833228,23738.722660557454,2456.225271125671,321003.37871298933,1952061.0
草刈正雄,-3,-3.2,26.7,89.2,7,30802,25,70.0,1.4000000000000021,2.700000000000003,23.7,86.0,25.1,88.7,33.0,46.0,18.0,3.0,36.0,16.0,21.0,52.0,0.0,0.0018490788121119492,5.093880222336562,151066.66667420664,16.161569561615543,37678.71211216193,90801.99626972417,26491.58090953794,3732.3245940049756,61867.31744154481,186869,4500.388954877527,8255.484899389088,333049.83057577955,685988.5612674044,17132.897507661455,1761.4602898786602,304732.3740657557,2008343.0
草刈民代,-2.1,-5.8,12.2,75.2,7,7576,10,43.0,0.5,-0.9000000000000057,10.1,69.4,10.6,68.5,3.0,13.0,3.0,1.0,16.0,6.0,4.0,22.0,0.0,2.404766899252249e-06,3.652797293502943,78379.78523479833,7.756244453063546,9235.160938351568,22162.166182114743,5988.940297274333,578.6915561692701,14675.58097180391,45851,1394.873637369822,1953.2583812463538,161056.3263736391,331497.12536961155,4502.554800915595,344.68118668922534,146462.05562901063,969917.0
草彅剛,3.7,-2.4,23.9,96.6,4,38393,39,316.0,-3.200000000000003,0.09999999999999432,27.6,94.2,24.4,94.3,56.0,467.0,32.0,6.0,254.0,37.0,38.0,291.0,6.909333206175558e-08,0.0005778495551191287,26.23379788955861,550530.9098337555,52.740290648794584,69537.99822145379,173971.76881316816,79081.07966005566,8783.61513821962,127641.12184500384,329873,11277.616214165257,26988.62006478542,211107.91019961645,450247.77399308234,22865.164985887608,2491.154478386143,222648.2141455514,1214922.0
荒川良々,-6.7,-7.3,17.7,80,3,3257,4,45.0,2.5,2.8999999999999915,11.0,72.7,13.5,75.6,1.0,19.0,1.0,0.0,16.0,3.0,1.0,19.0,0.0,6.32376995123842e-06,4.020815768700376,76207.43277145956,7.953464202215706,13745.766203547368,33409.312507674294,11282.266382219908,1207.0194883774388,22931.48734068821,67424,388.3042693296769,583.3745399581696,118992.39845470566,246084.9314245299,6097.474345387352,575.3244691322986,110640.56818352362,713273.0
菅田将暉,-2.3,7.6,35.6,84.6,5,91054,32,365.0,3.3000000000000043,0.5,33.3,92.2,36.6,92.7,49.0,433.0,29.0,3.0,306.0,40.0,32.0,346.0,1.9803509505463803e-07,0.0042370907670155195,29.48926535378907,739824.4781749494,73.30232832413341,124374.22856454468,288901.3265224222,43204.460231835954,3693.689541797682,176467.6331759797,640008,17805.983621060062,22173.05535386649,1387982.9099409361,2884383.9988671057,67274.96865560798,8816.247350401212,1318493.993304234,8266607.0
菅野美穂,3.7,-2.2,26.9,87.3,5,39639,14,143.0,-1.0,-2.3999999999999915,30.6,85.1,29.6,82.7,6.0,5.0,8.0,3.0,50.0,41.0,11.0,91.0,1.262740212521678e-07,0.0010939496744129312,12.915662301112867,302684.35010574624,24.987381616613224,36524.4269317409,87209.22759495431,23902.7508458536,1470.087135814863,56438.22633947226,182301,7556.944051770961,11237.632086438916,380226.501603571,788997.9737236795,12718.240223244848,1278.1079359935018,357869.44507654366,2262825.0
菊池桃子,-2.2,-8.1,15.8,80,12,81242,21,71.0,-0.6999999999999993,0.6999999999999886,13.6,71.9,12.9,72.6,6.0,36.0,12.0,8.0,43.0,19.0,20.0,62.0,2.9250161626558727e-08,0.00024067842019124367,5.523816499404815,139312.35031864583,12.963200732840516,43913.0966053719,103880.08662874045,20561.3066211836,1632.2480561476132,65994.14499958932,221147,15149.606023925686,22157.913287665542,313684.3411610267,648389.6679897535,16102.217127903737,1735.159488047658,291252.8592286245,1881710.0
菊池風磨,15.9,22.1,6.9,42.3,12,127223,88,499.0,2.1999999999999993,3.6999999999999886,22.8,64.4,25.0,68.1,101.0,647.0,71.0,14.0,399.0,79.0,85.0,478.0,2.3404302560543497e-07,0.004453209167904412,37.649101943388146,883114.3942225734,95.88195953401247,98760.1221292938,232608.3428882257,51750.58375089248,4501.809800315579,147335.974183965,501450,23647.205556551315,30412.053834208302,412736.73236352444,876235.8672684255,43885.1995822824,3645.9746033108713,426741.3990595361,2392252.0
菜々緒,-0.9,-1.4,26.9,88.3,7,58371,80,359.0,1.3000000000000007,-2.3000000000000114,26.0,86.9,27.3,84.6,56.0,313.0,52.0,18.0,249.0,60.0,70.0,309.0,8.975827466245413e-09,0.0004761933562362078,32.43879809829791,783687.5546290094,77.30035717191305,69489.5353209408,168605.7460506712,56360.29194066064,3294.772083829101,112631.96275627334,340312,13764.080749101922,20821.39329674613,417514.35171307274,861358.0345906744,21807.62607242756,1776.8439298434257,384080.6222518428,2509819.0
萬波ユカ,0.1,0.3,0.4,4.1,2,126,0,11.0,0.0,-0.9000000000000004,0.5,4.4,0.5,3.5,0.0,11.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,7.029789833276115e-08,0.8330086219183562,12300.832940624141,1.0242448135723496,992.6998951448915,2358.207951132542,573.7227473902634,41.96706307528048,1513.828215209133,4985,26.231073244778113,84.09417158346301,13937.447312133745,29179.68155387293,561.0234090277991,46.305364273103564,13588.844378240325,81906.0
萬田久子,0.5,-9.6,10.1,80.9,6,24603,11,60.0,-2.5,-1.0,10.6,71.3,8.1,70.3,8.0,34.0,9.0,2.0,39.0,16.0,11.0,55.0,6.004993697430807e-09,3.0318616723522694e-05,4.429056390752155,141204.60427079123,12.759742162332465,16892.910608129598,39608.4159173523,5670.353095518155,478.42383574388464,24624.876131309986,85769,4842.432181404785,6635.093704760643,80130.77484493019,168290.77390896992,6953.85890417424,690.9970376434845,79503.55252472499,471192.0
葵わかな,-0.6,-7.1,7.3,49.9,6,33975,36,106.0,-0.7000000000000002,4.800000000000004,6.7,42.8,6.0,47.6,50.0,149.0,34.0,0.0,95.0,4.0,34.0,99.0,1.0089024751745704e-08,0.0001058496245873194,9.36621110460251,208296.25784813843,21.258231180365307,32712.952652461554,81546.47122295848,36314.683112396066,3274.1461065503872,58575.516621613955,155617,2161.7312331685557,5870.502126265041,238327.66285049112,492146.9363081804,8920.748926506158,841.3828805554317,219974.56871401749,1429864.0
蒔田彩珠,1.5,7.1,0.4,5.8,3,12099,12,74.0,0.20000000000000018,-2.8000000000000007,1.9,12.9,2.1,10.1,9.0,71.0,7.0,2.0,49.0,8.0,9.0,57.0,1.0955100501098982e-07,0.00015858810199163284,5.420251250764454,113766.90845348126,11.976847444049382,24830.928839017717,59827.643190535375,17873.906235401275,1928.3706861625017,40240.421667921466,122973,2520.274186828321,3558.702405498318,306639.08684585214,654387.7098547402,13137.295267574093,1370.966007195202,322137.18510407646,1754616.0
蒼井優,6.4,-0.5,21.4,90.4,8,48191,45,113.0,-1.4000000000000021,-1.9000000000000057,27.8,89.9,26.4,88.0,53.0,71.0,39.0,2.0,72.0,24.0,41.0,96.0,1.8680435232722097e-07,0.0008174501258907517,9.70984140760931,273877.1484280238,22.626351368692625,53642.90424819096,126296.68153215779,25157.958379323558,2099.044323596808,79677.26654665083,271912,6580.4242641817655,10553.277344692948,715729.3359699547,1453948.9822615937,25510.07401124361,2715.0086814532265,616881.9168848615,4395895.0
蓮佛美沙子,1,-7,5.7,43.5,4,18025,21,69.0,2.1000000000000005,2.1000000000000014,6.7,36.5,8.8,38.6,30.0,62.0,19.0,0.0,44.0,8.0,19.0,52.0,3.644306703774653e-09,0.00012197401545245174,5.468379569609545,126545.4877359731,13.992487713034086,30338.287826103413,73910.55064769782,26787.46974671293,2255.5082641226463,50512.7158389173,148312,3036.3261900578,4605.506228908512,246331.42451686368,515722.5390943001,16465.784852599034,1547.3400089110582,240898.4992712214,1454163.0
薬丸裕英,1.4,-4.3,9.4,91.2,4,8496,7,48.0,-3.000000000000001,1.1999999999999886,10.8,86.9,7.8,88.1,2.0,1.0,4.0,2.0,14.0,13.0,6.0,27.0,4.838716158971589e-09,3.2668432366010866e-05,4.299919396216487,83267.01310904729,9.320252271247334,10902.708550219926,27039.347742886992,10309.678145790553,2357.6955256197552,20512.835618867855,52604,1986.9462021332733,6689.534122324845,142333.89723150744,294853.75787546183,6344.309633985702,573.8043178843272,133139.40151384173,850706.0
薬師丸ひろ子,5.5,-2.1,20.2,86.9,5,32836,4,52.0,-2.5,-0.7000000000000028,25.7,84.8,23.2,84.1,2.0,27.0,2.0,1.0,24.0,14.0,3.0,38.0,3.457611237921582e-08,0.0031287650422619343,4.479054327733583,69056.50218411999,7.688969337298465,40925.93550645606,97475.72026395444,22849.92827544341,2466.651702807555,63647.63752690156,204866,7029.012206171366,10321.213638267149,345684.91030970844,723829.4917434978,20359.521011846522,2325.495827547208,338395.9922611084,2036895.0
藤ヶ谷太輔,0,8.7,11.2,58.4,8,124876,31,232.0,1.9000000000000004,6.200000000000003,11.2,67.1,13.1,73.3,37.0,258.0,25.0,6.0,181.0,48.0,31.0,229.0,2.5803926953254198e-08,4.150268202363054e-05,18.544487396409313,433929.6795866743,46.16935228055286,67871.32109016144,168506.74732206803,74096.85908317668,2690.5705153350914,116318.18690399881,322782,26623.33580030434,46038.47207711046,203227.74978251336,421657.94941372244,14236.186813869494,1250.410153421058,191689.55324737594,1213971.0
藤井流星,0.7,13.8,3,27.6,7,13451,11,131.0,1.5999999999999996,-0.6999999999999957,3.7,41.4,5.3,40.7,8.0,97.0,6.0,2.0,64.0,15.0,8.0,79.0,5.106420274604692e-08,0.00014567949958050523,10.164333338721065,214361.14134480272,24.100490503313928,25174.483647172376,59562.83260602165,13321.053848993188,1276.1066835362099,38181.82310395947,127058,2233.0590254909757,3600.8047213145474,185661.9424348714,391262.602803681,15488.797227928982,2020.0557290988893,187125.7813838302,1087163.0
藤井隆,-2.3,-6.1,22.5,86.5,5,12794,8,136.0,0.3000000000000007,1.8999999999999915,20.2,80.4,20.5,82.3,5.0,81.0,4.0,0.0,67.0,19.0,4.0,86.0,6.057071352204149e-08,0.000479014605166509,10.319215301744562,270727.1021479584,26.752652519215577,23136.137346501553,54265.6842889005,9502.643379263176,1008.9567641315418,34091.314069230895,117785,2454.135056507236,3254.0818031061635,185155.33357405788,386735.0619169329,9899.022801065777,1165.4330965052318,179446.14784515955,1095112.0
藤原さくら,0.4,-2.5,3.5,23.7,12,50838,35,127.0,0.0,2.0,3.9,21.2,3.9,23.2,50.0,115.0,27.0,4.0,85.0,28.0,31.0,113.0,5.960983066363748e-09,2.6223478044660893e-05,8.868591867786026,184808.24795086813,19.434128424523916,38943.81327850576,91236.4608307359,13725.437719124035,1146.3354990840262,56667.55469776704,198036,6835.260010025958,9304.91496940282,160445.9317543486,347228.8261319407,8062.571931577363,782.8478455742984,177469.5682205481,901109.0
藤原竜也,-0.7,-0.9,31.5,94.7,5,54017,16,145.0,-0.9000000000000021,0.0,30.8,93.8,29.9,93.8,19.0,51.0,12.0,2.0,59.0,40.0,14.0,99.0,3.146716302553149e-08,0.0001378235653840042,11.755546800772457,274105.07045679167,27.87147451469114,50537.722005996286,119691.48376992947,29044.527672223474,2586.87461291366,76875.65127261498,254976,11268.100318601748,17070.54942872274,438442.0250910507,909459.095956966,19537.616349750795,2577.4482414668887,413162.47439307836,2615341.0
藤原紀香,1.5,-4.9,9.7,88.3,6,23396,13,72.0,0.7000000000000011,0.29999999999999716,11.2,83.4,11.9,83.7,5.0,64.0,9.0,4.0,57.0,11.0,13.0,68.0,9.71036294271044e-08,0.007178887536997689,5.397201861199587,156021.81089022357,15.38488480120104,24915.92646319058,58736.414446445226,12025.728102271618,1021.4879004737936,37178.30377005947,126138,3467.005673466117,4394.121788580169,244878.74531002683,510945.30724576005,12120.218136848278,1139.682376077056,235934.14303936178,1449565.0
藤岡弘、,2.8,-1.6,16.1,89.9,13,105759,17,72.0,-1.6999999999999993,-0.20000000000000284,18.9,88.3,17.2,88.1,30.0,106.0,17.0,0.0,61.0,4.0,17.0,65.0,0.0,0.00031857652604322606,6.92168629440196,199346.41508882848,20.03169948046691,52011.15031715596,130527.67308119687,63654.31037450068,6031.348437890658,95400.10846942282,246244,20480.97385888013,41300.88123579003,421354.17357011494,871597.6050234447,22655.247684764472,3068.7813880736126,393125.0495369267,2523602.0
藤木直人,-0.8,-0.1,25,79.6,4,36266,16,93.0,-3.099999999999998,2.0999999999999943,24.2,79.5,21.1,81.6,15.0,94.0,13.0,3.0,69.0,10.0,16.0,79.0,3.0955418571163656e-08,9.589314192268192e-05,7.05311035642706,161966.26046799225,17.36489498325947,33845.36749139454,83820.25514196407,37539.76653463424,2028.3850732241258,58275.32659122385,162167,9483.898663263686,17752.059592081154,332128.4536577146,694807.5637896946,38749.515139315336,2189.9077021604544,323705.2418799256,1968352.0
藤本美貴,1.8,-6,8.3,78.2,7,25292,35,289.0,3.5,-3.0,10.1,72.2,13.6,69.2,39.0,316.0,31.0,3.0,242.0,39.0,34.0,281.0,0.0,0.0003246689592673091,22.77526480982738,528451.525984563,58.84243460282885,55064.58347627156,129690.67639405673,24379.148788277686,2311.454074403093,82025.08565692695,278906,2939.2190306199027,5212.688801389118,184987.04256658469,387739.5796118476,16050.350797761392,2375.088514885124,182872.22520789006,1091462.0
藤森慎吾,4,-1.8,11.9,88.7,8,31447,16,142.0,-1.5999999999999996,0.5,15.9,86.9,14.3,87.4,13.0,103.0,13.0,3.0,96.0,34.0,16.0,130.0,0.0,1.460661524542841e-05,11.30584203129254,223076.6395462385,26.148989931422413,34616.848324031904,83048.74595044923,23202.53008544677,1908.724686289537,54691.83307252294,171896,6900.173705768562,12110.195368870107,285002.9826754251,594809.485758771,18147.186635294947,2431.4037182663833,275967.3867107813,1688217.0
藤田ニコル,-4.5,-1.4,23.4,92.9,9,23604,58,344.0,-3.4999999999999982,1.4000000000000057,18.9,91.5,15.4,92.9,51.0,368.0,40.0,14.0,272.0,57.0,54.0,329.0,4.3559973957980475e-08,0.0005567440863736106,27.019902457503168,669313.1148077366,66.49312743371141,39974.38914354528,94517.12884266142,19585.644496684326,1840.7461270221847,60342.0969296814,201670,3052.1657654065466,4638.446729591228,376794.5540569605,782159.9133959658,20369.769454238383,1993.3886207590117,355865.9585853631,2247886.0
藤田弓子,-2.3,-10.1,7.3,68.7,7,4171,2,27.0,2.4000000000000004,0.29999999999999716,5.0,58.6,7.4,58.9,2.0,-6.0,2.0,0.0,1.0,3.0,2.0,4.0,0.0,3.7582987759218204e-07,2.091809130634304,43083.198958985864,4.4500945835626,7368.969159347001,17511.768790613656,4091.3603386221794,284.2379663902525,11230.040596675306,36935,823.4484338967195,1242.118465192068,52513.79088284664,111537.40482710296,3793.744822182464,650.0846625037232,54621.45132174793,303871.0
蛯原友里,-2.1,-6,13.3,75.9,11,57072,56,109.0,-2.8999999999999986,1.3999999999999915,11.2,69.9,8.3,71.3,91.0,166.0,55.0,0.0,102.0,5.0,55.0,107.0,1.3372839037301586e-08,5.067202013457769e-05,9.24995702092953,189879.2926638917,21.51039658102906,26804.794536316393,62399.0922789237,7176.9639575699775,859.6568689522426,38386.05475420202,137237,10168.611685296588,14270.170250206846,168031.4749750261,348640.1660811316,8895.948995763645,978.5101419886737,158474.1491949911,1002107.0
