name,name2,gender,pop_diff_past,aware_diff_past,201902人気度,201902知名度,burst_count,burst_views_sum,news_count,all_news_count,pop_diff,aware_diff,202208人気度,202208知名度,202302人気度,202302知名度,burst_score_sum,all_score_sum,burst_pos_count,burst_neg_count,all_pos_count,all_neg_count,burst_nonzero_count,all_nonzero_count,pagerank,browserank,pub_score1,pub_score2,pub_score3,weightedPV1,weightedPV2,weightedPV3,weightedPV4,weightedPV5,allPV,burst_weightedPV1,burst_weightedPV5,weightedPV1_past,weightedPV2_past,weightedPV3_past,weightedPV4_past,weightedPV5_past,allPV_past
船越英一郎,船越英一郎,男性,-0.7,-6.2,11.9,93.5,2,12231,4,74,-1.1,1.7,11.2,87.3,10.1,89,6,49,4,0,40,18,4,58,2.30E-08,9.90E-05,5.999574084,134666.4039,15.09580114,23076.62845,54171.9923,9269.318576,737.021357,33827.57964,117189,2342.283664,2995.677312,121934.2543,255429.4572,9499.86857,1248.653882,119979.6631,719260
芦田愛菜,芦田愛菜,女性,14.7,-1.1,32,95.4,6,67348,23,199,-0.9,1.1,46.7,94.3,45.8,95.4,11,183,12,2,147,25,14,172,3.87E-07,0.01635607397,18.19741143,389946.2811,39.64576101,109583.9706,262163.5166,67239.63541,5744.209692,171636.0959,545410,11719.67923,18652.52906,775257.951,1634146.944,64766.15358,6205.4109,779591.8358,4537408
芳根京子,芳根京子,女性,9.7,9.6,11.2,52.2,7,44553,25,188,-2.5,-6.6,20.9,61.8,18.4,55.2,13,106,11,2,101,31,13,132,2.85E-08,0.0007571845609,19.48865933,474652.3186,47.07203862,53782.92278,126318.2402,26063.57115,2224.58115,79394.24015,273807,9275.781374,13550.33658,640752.8582,1357122.751,69255.0879,5703.445542,656780.4438,3729012
若村麻由美,若村麻由美,女性,-3,-7.8,13.8,54.3,6,52124,10,49,-0.4,-1,10.8,46.5,10.4,45.5,13,17,6,0,15,8,6,23,4.04E-08,0.0002381225461,3.335070163,84190.15136,8.143637424,46719.01935,111501.8014,30690.77014,1758.753561,71972.17079,233344,12665.90152,22603.34863,336165.3997,707089.4954,51661.81056,3767.371182,336019.0263,1979988
若林正恭,若林正恭,男性,0.8,-0.7,34.2,91.5,3,7709,3,121,-1.9,-0.7,35,90.8,33.1,90.1,1,58,2,1,75,34,3,109,3.55E-08,0.0004406484262,10.53326898,217256.5921,23.77354963,35560.00736,84717.15731,20179.87841,2569.259747,55810.07628,178112,1675.973875,4684.623316,329935.3433,689667.5007,23738.72266,2456.225271,321003.3787,1952061
草刈正雄,草刈正雄,男性,-3,-3.2,26.7,89.2,7,30802,25,70,1.4,2.7,23.7,86,25.1,88.7,33,46,18,3,36,16,21,52,0,0.001849078812,5.093880222,151066.6667,16.16156956,37678.71211,90801.99627,26491.58091,3732.324594,61867.31744,186869,4500.388955,8255.484899,333049.8306,685988.5613,17132.89751,1761.46029,304732.3741,2008343
草刈民代,草刈民代,女性,-2.1,-5.8,12.2,75.2,7,7576,10,43,0.5,-0.9,10.1,69.4,10.6,68.5,3,13,3,1,16,6,4,22,0,2.40E-06,3.652797294,78379.78523,7.756244453,9235.160938,22162.16618,5988.940297,578.6915562,14675.58097,45851,1394.873637,1953.258381,161056.3264,331497.1254,4502.554801,344.6811867,146462.0556,969917
草彅剛,草彅剛,男性,3.7,-2.4,23.9,96.6,4,38393,39,316,-3.2,0.1,27.6,94.2,24.4,94.3,56,467,32,6,254,37,38,291,6.91E-08,0.0005778495551,26.23379789,550530.9098,52.74029065,69537.99822,173971.7688,79081.07966,8783.615138,127641.1218,329873,11277.61621,26988.62006,211107.9102,450247.774,22865.16499,2491.154478,222648.2141,1214922
荒川良々,荒川良々,男性,-6.7,-7.3,17.7,80,3,3257,4,45,2.5,2.9,11,72.7,13.5,75.6,1,19,1,0,16,3,1,19,0,6.32E-06,4.020815769,76207.43277,7.953464202,13745.7662,33409.31251,11282.26638,1207.019488,22931.48734,67424,388.3042693,583.37454,118992.3985,246084.9314,6097.474345,575.3244691,110640.5682,713273
菅田将暉,菅田将暉,男性,-2.3,7.6,35.6,84.6,5,91054,32,365,3.3,0.5,33.3,92.2,36.6,92.7,49,433,29,3,306,40,32,346,1.98E-07,0.004237090767,29.48926535,739824.4782,73.30232832,124374.2286,288901.3265,43204.46023,3693.689542,176467.6332,640008,17805.98362,22173.05535,1387982.91,2884383.999,67274.96866,8816.24735,1318493.993,8266607
菅野美穂,菅野美穂,女性,3.7,-2.2,26.9,87.3,5,39639,14,143,-1,-2.4,30.6,85.1,29.6,82.7,6,5,8,3,50,41,11,91,1.26E-07,0.001093949674,12.9156623,302684.3501,24.98738162,36524.42693,87209.22759,23902.75085,1470.087136,56438.22634,182301,7556.944052,11237.63209,380226.5016,788997.9737,12718.24022,1278.107936,357869.4451,2262825
菊池桃子,菊池桃子,女性,-2.2,-8.1,15.8,80,12,81242,21,71,-0.7,0.7,13.6,71.9,12.9,72.6,6,36,12,8,43,19,20,62,2.93E-08,0.0002406784202,5.523816499,139312.3503,12.96320073,43913.09661,103880.0866,20561.30662,1632.248056,65994.145,221147,15149.60602,22157.91329,313684.3412,648389.668,16102.21713,1735.159488,291252.8592,1881710
菊池風磨,菊池風磨,男性,15.9,22.1,6.9,42.3,12,127223,88,499,2.2,3.7,22.8,64.4,25,68.1,101,647,71,14,399,79,85,478,2.34E-07,0.004453209168,37.64910194,883114.3942,95.88195953,98760.12213,232608.3429,51750.58375,4501.8098,147335.9742,501450,23647.20556,30412.05383,412736.7324,876235.8673,43885.19958,3645.974603,426741.3991,2392252
菜々緒,菜々緒,女性,-0.9,-1.4,26.9,88.3,7,58371,80,359,1.3,-2.3,26,86.9,27.3,84.6,56,313,52,18,249,60,70,309,8.98E-09,0.0004761933562,32.4387981,783687.5546,77.30035717,69489.53532,168605.7461,56360.29194,3294.772084,112631.9628,340312,13764.08075,20821.3933,417514.3517,861358.0346,21807.62607,1776.84393,384080.6223,2509819
萬波ユカ,萬波ユカ,女性,0.1,0.3,0.4,4.1,2,126,0,11,0,-0.9,0.5,4.4,0.5,3.5,0,11,0,0,8,0,0,8,0,7.03E-08,0.8330086219,12300.83294,1.024244814,992.6998951,2358.207951,573.7227474,41.96706308,1513.828215,4985,26.23107324,84.09417158,13937.44731,29179.68155,561.023409,46.30536427,13588.84438,81906
萬田久子,萬田久子,女性,0.5,-9.6,10.1,80.9,6,24603,11,60,-2.5,-1,10.6,71.3,8.1,70.3,8,34,9,2,39,16,11,55,6.00E-09,3.03E-05,4.429056391,141204.6043,12.75974216,16892.91061,39608.41592,5670.353096,478.4238357,24624.87613,85769,4842.432181,6635.093705,80130.77484,168290.7739,6953.858904,690.9970376,79503.55252,471192
葵わかな,葵わかな,女性,-0.6,-7.1,7.3,49.9,6,33975,36,106,-0.7,4.8,6.7,42.8,6,47.6,50,149,34,0,95,4,34,99,1.01E-08,0.0001058496246,9.366211105,208296.2578,21.25823118,32712.95265,81546.47122,36314.68311,3274.146107,58575.51662,155617,2161.731233,5870.502126,238327.6629,492146.9363,8920.748927,841.3828806,219974.5687,1429864
蒔田彩珠,蒔田彩珠,女性,1.5,7.1,0.4,5.8,3,12099,12,74,0.2,-2.8,1.9,12.9,2.1,10.1,9,71,7,2,49,8,9,57,1.10E-07,0.000158588102,5.420251251,113766.9085,11.97684744,24830.92884,59827.64319,17873.90624,1928.370686,40240.42167,122973,2520.274187,3558.702405,306639.0868,654387.7099,13137.29527,1370.966007,322137.1851,1754616
蒼井優,蒼井優,女性,6.4,-0.5,21.4,90.4,8,48191,45,113,-1.4,-1.9,27.8,89.9,26.4,88,53,71,39,2,72,24,41,96,1.87E-07,0.0008174501259,9.709841408,273877.1484,22.62635137,53642.90425,126296.6815,25157.95838,2099.044324,79677.26655,271912,6580.424264,10553.27734,715729.336,1453948.982,25510.07401,2715.008681,616881.9169,4395895
蓮佛美沙子,蓮佛美沙子,女性,1,-7,5.7,43.5,4,18025,21,69,2.1,2.1,6.7,36.5,8.8,38.6,30,62,19,0,44,8,19,52,3.64E-09,0.0001219740155,5.46837957,126545.4877,13.99248771,30338.28783,73910.55065,26787.46975,2255.508264,50512.71584,148312,3036.32619,4605.506229,246331.4245,515722.5391,16465.78485,1547.340009,240898.4993,1454163
薬丸裕英,薬丸裕英,男性,1.4,-4.3,9.4,91.2,4,8496,7,48,-3,1.2,10.8,86.9,7.8,88.1,2,1,4,2,14,13,6,27,4.84E-09,3.27E-05,4.299919396,83267.01311,9.320252271,10902.70855,27039.34774,10309.67815,2357.695526,20512.83562,52604,1986.946202,6689.534122,142333.8972,294853.7579,6344.309634,573.8043179,133139.4015,850706
薬師丸ひろ子,薬師丸ひろ子,女性,5.5,-2.1,20.2,86.9,5,32836,4,52,-2.5,-0.7,25.7,84.8,23.2,84.1,2,27,2,1,24,14,3,38,3.46E-08,0.003128765042,4.479054328,69056.50218,7.688969337,40925.93551,97475.72026,22849.92828,2466.651703,63647.63753,204866,7029.012206,10321.21364,345684.9103,723829.4917,20359.52101,2325.495828,338395.9923,2036895
藤ヶ谷太輔,藤ヶ谷太輔,男性,0,8.7,11.2,58.4,8,124876,31,232,1.9,6.2,11.2,67.1,13.1,73.3,37,258,25,6,181,48,31,229,2.58E-08,4.15E-05,18.5444874,433929.6796,46.16935228,67871.32109,168506.7473,74096.85908,2690.570515,116318.1869,322782,26623.3358,46038.47208,203227.7498,421657.9494,14236.18681,1250.410153,191689.5532,1213971
藤井流星,藤井流星,男性,0.7,13.8,3,27.6,7,13451,11,131,1.6,-0.7,3.7,41.4,5.3,40.7,8,97,6,2,64,15,8,79,5.11E-08,0.0001456794996,10.16433334,214361.1413,24.1004905,25174.48365,59562.83261,13321.05385,1276.106684,38181.8231,127058,2233.059025,3600.804721,185661.9424,391262.6028,15488.79723,2020.055729,187125.7814,1087163
藤井隆,藤井隆,男性,-2.3,-6.1,22.5,86.5,5,12794,8,136,0.3,1.9,20.2,80.4,20.5,82.3,5,81,4,0,67,19,4,86,6.06E-08,0.0004790146052,10.3192153,270727.1021,26.75265252,23136.13735,54265.68429,9502.643379,1008.956764,34091.31407,117785,2454.135057,3254.081803,185155.3336,386735.0619,9899.022801,1165.433097,179446.1478,1095112
藤原さくら,藤原さくら,女性,0.4,-2.5,3.5,23.7,12,50838,35,127,0,2,3.9,21.2,3.9,23.2,50,115,27,4,85,28,31,113,5.96E-09,2.62E-05,8.868591868,184808.248,19.43412842,38943.81328,91236.46083,13725.43772,1146.335499,56667.5547,198036,6835.26001,9304.914969,160445.9318,347228.8261,8062.571932,782.8478456,177469.5682,901109
藤原竜也,藤原竜也,男性,-0.7,-0.9,31.5,94.7,5,54017,16,145,-0.9,0,30.8,93.8,29.9,93.8,19,51,12,2,59,40,14,99,3.15E-08,0.0001378235654,11.7555468,274105.0705,27.87147451,50537.72201,119691.4838,29044.52767,2586.874613,76875.65127,254976,11268.10032,17070.54943,438442.0251,909459.096,19537.61635,2577.448241,413162.4744,2615341
藤原紀香,藤原紀香,女性,1.5,-4.9,9.7,88.3,6,23396,13,72,0.7,0.3,11.2,83.4,11.9,83.7,5,64,9,4,57,11,13,68,9.71E-08,0.007178887537,5.397201861,156021.8109,15.3848848,24915.92646,58736.41445,12025.7281,1021.4879,37178.30377,126138,3467.005673,4394.121789,244878.7453,510945.3072,12120.21814,1139.682376,235934.143,1449565
藤岡弘、,藤岡弘、,男性,2.8,-1.6,16.1,89.9,13,105759,17,72,-1.7,-0.2,18.9,88.3,17.2,88.1,30,106,17,0,61,4,17,65,0,0.000318576526,6.921686294,199346.4151,20.03169948,52011.15032,130527.6731,63654.31037,6031.348438,95400.10847,246244,20480.97386,41300.88124,421354.1736,871597.605,22655.24768,3068.781388,393125.0495,2523602
藤木直人,藤木直人,男性,-0.8,-0.1,25,79.6,4,36266,16,93,-3.1,2.1,24.2,79.5,21.1,81.6,15,94,13,3,69,10,16,79,3.10E-08,9.59E-05,7.053110356,161966.2605,17.36489498,33845.36749,83820.25514,37539.76653,2028.385073,58275.32659,162167,9483.898663,17752.05959,332128.4537,694807.5638,38749.51514,2189.907702,323705.2419,1968352
藤本美貴,藤本美貴,女性,1.8,-6,8.3,78.2,7,25292,35,289,3.5,-3,10.1,72.2,13.6,69.2,39,316,31,3,242,39,34,281,0,0.0003246689593,22.77526481,528451.526,58.8424346,55064.58348,129690.6764,24379.14879,2311.454074,82025.08566,278906,2939.219031,5212.688801,184987.0426,387739.5796,16050.3508,2375.088515,182872.2252,1091462
藤森慎吾,藤森慎吾,男性,4,-1.8,11.9,88.7,8,31447,16,142,-1.6,0.5,15.9,86.9,14.3,87.4,13,103,13,3,96,34,16,130,0,1.46E-05,11.30584203,223076.6395,26.14898993,34616.84832,83048.74595,23202.53009,1908.724686,54691.83307,171896,6900.173706,12110.19537,285002.9827,594809.4858,18147.18664,2431.403718,275967.3867,1688217
藤田ニコル,藤田ニコル,女性,-4.5,-1.4,23.4,92.9,9,23604,58,344,-3.5,1.4,18.9,91.5,15.4,92.9,51,368,40,14,272,57,54,329,4.36E-08,0.0005567440864,27.01990246,669313.1148,66.49312743,39974.38914,94517.12884,19585.6445,1840.746127,60342.09693,201670,3052.165765,4638.44673,376794.5541,782159.9134,20369.76945,1993.388621,355865.9586,2247886
藤田弓子,藤田弓子,女性,-2.3,-10.1,7.3,68.7,7,4171,2,27,2.4,0.3,5,58.6,7.4,58.9,2,-6,2,0,1,3,2,4,0,3.76E-07,2.091809131,43083.19896,4.450094584,7368.969159,17511.76879,4091.360339,284.2379664,11230.0406,36935,823.4484339,1242.118465,52513.79088,111537.4048,3793.744822,650.0846625,54621.45132,303871
蛯原友里,蛯原友里,女性,-2.1,-6,13.3,75.9,11,57072,56,109,-2.9,1.4,11.2,69.9,8.3,71.3,91,166,55,0,102,5,55,107,1.34E-08,5.07E-05,9.249957021,189879.2927,21.51039658,26804.79454,62399.09228,7176.963958,859.656869,38386.05475,137237,10168.61169,14270.17025,168031.475,348640.1661,8895.948996,978.510142,158474.1492,1002107
西島秀俊,西島秀俊,男性,0,-0.4,34.5,80.2,6,131309,46,280,6.9,6.4,34.5,79.8,41.4,86.2,59,318,43,3,228,20,46,248,1.05E-07,0.003111508601,22.97382879,527980.8193,51.87152841,116177.7933,273632.3422,57225.0362,4123.319573,172254.2138,588690,22623.92297,30687.19995,612373.6333,1293859.302,59873.84742,6645.095758,623045.2246,3576079
西村まさ彦,西村まさ彦,男性,-0.5,-6.3,18.2,79.8,6,21390,12,46,-1.8,2.4,17.7,73.5,15.9,75.9,-4,-9,3,5,17,21,8,38,5.13E-09,1.44E-05,3.67253167,71548.67781,7.72092885,20044.33377,47613.91095,11028.94894,1480.828425,31245.87636,100778,4007.188922,6367.630135,144210.2537,300073.8032,7528.10921,1056.256997,137832.1376,856882
西田尚美,西田尚美,女性,1.2,-3.4,10.3,51,4,12499,5,57,0.4,-0.9,11.5,47.6,11.9,46.7,5,38,4,0,27,4,4,31,2.00E-08,9.94E-05,4.701621099,94778.96338,9.975474713,22188.63004,52597.34196,11194.70235,916.0420104,33637.95457,111516,2686.939869,3685.014547,270573.3249,564044.0996,13206.41875,1520.249331,259985.5201,1602931
西田敏行,西田敏行,男性,1.5,-4.4,32,95.4,5,12809,19,56,-1.6,1,33.5,91,31.9,92,10,8,14,3,25,18,17,43,1.51E-07,0.002181761616,4.853815757,114840.9399,11.56374616,38705.10749,92926.87339,25647.80986,2137.759601,61296.98871,191972,2437.491973,3483.061656,217021.6422,452990.1437,13831.05609,1452.400551,209818.2431,1285587
西野七瀬,西野七瀬,女性,6,18.6,9.4,35,2,13029,3,155,-1.9,3.2,15.4,53.6,13.5,56.8,3,180,3,0,137,10,3,147,1.45E-08,0.0004944047895,12.07109495,257339.8391,27.45028512,50798.82967,120828.9637,28725.72048,3032.652867,78682.90273,254824,2439.115598,3037.481292,837749.6184,1723016.014,26970.74941,2153.344751,759809.0562,5055036
要潤,要潤,男性,-7.9,-1.8,22.8,87.8,2,2331,5,181,1.9,0,14.9,86,16.8,86,1,40,1,1,42,18,2,60,0,7.88E-06,15.62697912,284509.0714,31.64271174,14258.85509,33878.61928,7725.616343,593.1965094,21760.80436,71481,470.0372504,707.8102881,153930.9244,322450.752,20101.78402,1073.091114,150860.1328,910548
観月ありさ,観月ありさ,女性,0,-3.9,19.5,88,8,55817,38,166,-1.6,-0.7,19.5,84.1,17.9,83.4,32,131,25,5,107,22,30,129,7.20E-08,0.0002458986454,12.0888075,327159.1177,33.64900404,39553.28099,94261.10483,21274.49571,2139.795209,61395.7554,197653,11031.43674,18371.02259,301858.9056,644017.3098,40433.35084,1682.584069,316878.3033,1742474
設楽統,設楽統,男性,2.5,0.2,31.5,92,7,27120,5,65,1.2,1.1,34,92.2,35.2,93.3,7,53,5,0,43,8,5,51,1.07E-07,0.0003438663547,4.721885799,133921.902,15.15797403,35681.86524,84639.62219,19489.47158,1743.273866,54458.30346,179443,5697.569934,7598.30996,258777.7646,544289.2579,21024.49997,3332.644889,259366.7531,1518223
谷原章介,谷原章介,男性,-5.3,-5.9,18.9,85.5,8,52102,24,99,1.6,4.6,13.6,79.6,15.2,84.2,-24,-20,4,19,41,52,23,93,7.97E-08,0.0002588248948,7.868288196,234120.3121,23.55283219,49588.80677,118935.82,33593.75803,2333.164222,77943.53215,246184,11794.71158,22105.83784,384142.8201,803753.0885,22311.95872,1805.08954,374128.1501,2264318
豊川悦司,豊川悦司,男性,-0.5,-6.6,18.9,84.1,5,26066,12,86,1.1,4.3,18.4,77.5,19.5,81.8,4,97,6,3,61,11,9,72,6.30E-08,0.0003189137445,9.854322878,250406.8163,23.80960584,32890.27843,78981.98193,20752.13948,2505.093283,52814.63846,163247,5409.932601,7251.887134,271996.8077,562383.4902,13457.98881,1326.137214,252636.5127,1628633
財前直見,財前直見,女性,0.3,-5.9,12.4,73.5,13,136230,12,56,-0.7,-0.9,12.7,67.6,12,66.7,-3,-9,0,3,5,16,3,21,0,3.30E-05,3.828153236,71920.56353,9.298370119,58730.16996,145600.71,63021.21058,7174.420059,104855.5135,282691,35215.92938,64270.27417,192580.5217,407585.9027,17204.84249,1351.785324,196494.1,1122026
貫地谷しほり,貫地谷しほり,女性,-2.5,-6.9,17,76.3,4,9537,3,61,0.7,-1.4,14.5,69.4,15.2,68,0,42,1,1,34,11,2,45,3.29E-08,0.0001984063714,4.90701107,114924.937,11.25002388,28205.31395,65576.64102,10835.09883,920.984886,40208.43386,145122,2065.513524,2524.276753,334626.5298,696357.6131,26431.26039,2767.168419,320123.94,1993908
賀来千香子,賀来千香子,女性,-3,-8.5,16.1,75,9,22411,2,33,0.2,-1.7,13.1,66.5,13.3,64.8,0,-4,1,1,7,12,2,19,2.02E-10,4.31E-05,2.650121468,35274.43949,4.417345552,33892.79046,82037.87585,25737.20153,2975.888186,55929.55396,167024,2212.301143,3212.911556,318272.3813,659825.6757,14942.63448,1360.744502,298729.2005,1901637
賀来賢人,賀来賢人,男性,7.2,19.6,26.4,65.7,12,101794,45,160,1.6,-0.2,33.6,85.3,35.2,85.1,41,217,33,6,127,12,39,139,1.49E-08,0.001420794168,13.19282903,297350.464,29.14317456,76451.73363,190622.8727,84057.48501,12394.37486,141538.29,365890,16426.94231,35161.25149,929515.6303,1910075.209,32333.57863,3240.479989,840773.7341,5614272
趣里,趣里,女性,2.8,-0.1,4.8,31.3,12,215043,66,299,2.5,7.7,7.6,31.2,10.1,38.9,145,233,51,9,144,69,60,213,1.06E-10,0.008582330618,23.30537935,610507.5173,54.25256991,104803.3595,242991.6276,26461.88544,1643.379379,146534.5608,538644,34885.83309,46550.33455,475503.4937,990062.7591,21871.36121,2155.996755,454272.7753,2823092
足立梨花,足立梨花,女性,-1.1,-2.7,14.2,68,10,41337,21,135,1.6,4.6,13.1,65.3,14.7,69.9,16,188,13,6,114,16,19,130,1.26E-08,0.0001200531825,11.08134383,239101.7889,27.45422454,57458.63377,136338.6266,31145.19087,2127.611017,87065.18253,288573,6878.055446,11129.39619,337196.1454,703069.9066,29042.23028,2733.347646,324959.7034,2003165
辺見えみり,辺見えみり,女性,1.4,-5.3,5,80.2,8,13645,6,50,1.4,-0.6,6.4,74.9,7.8,74.3,-1,17,2,2,21,9,4,30,1.35E-09,1.53E-05,3.986934039,78963.27404,8.535871731,16041.38979,38771.48455,11971.84234,1324.4998,26285.58513,79180,2373.405823,3584.079595,172028.5034,364373.46,12964.43847,3131.789642,178006.5102,1000100
近藤春菜,近藤春菜,女性,-2.4,0.4,32,96.1,10,22113,33,127,1.2,0.5,29.6,96.5,30.8,97,26,86,23,6,78,26,29,104,1.88E-08,0.0001031650434,9.868215036,257423.8797,29.00864594,21200.84493,50698.80533,13626.61148,1361.189442,33423.39925,105766,3583.736842,6271.590916,156834.5187,326888.2465,12190.16199,1110.601555,150793.2373,931408
速水もこみち,速水もこみち,男性,-5.7,-3.3,21.1,94.3,8,26262,5,58,-1.8,1.9,15.4,91,13.6,92.9,2,30,3,2,28,12,5,40,0,5.37E-05,4.658880267,108268.4793,10.53608312,26019.91381,61060.20107,11683.21273,924.7561178,38169.76135,132440,5982.382302,8430.757579,244588.8655,507861.1494,10050.33886,1075.949096,231080.9907,1457534
遠藤憲一,遠藤憲一,男性,-5.3,-1.1,46.9,93.5,3,6323,14,95,-2.5,-0.9,41.6,92.4,39.1,91.5,11,103,10,2,74,5,12,79,2.32E-09,5.31E-05,7.003258484,198880.4796,19.67894067,26495.71645,63417.51262,17125.51823,1411.402457,41569.85604,131907,1648.233842,2912.410277,212157.4864,445198.7626,24528.31978,1884.142399,209738.7513,1251499
遠藤章造,遠藤章造,男性,-0.5,15.1,9.2,65.1,6,20447,5,56,1,2.3,8.7,80.2,9.7,82.5,0,-6,2,3,21,28,5,49,2.02E-08,6.80E-05,4.410376732,79641.06807,9.886346862,17729.90138,41620.15716,7752.512736,815.7302251,26223.85502,90240,3568.919668,4561.382512,177677.5974,368997.1345,9832.554339,1392.463499,168559.8978,1058796
遼河はるひ,遼河はるひ,女性,0.2,-4,12.2,67.4,10,24149,12,49,-2,-1.5,12.4,63.4,10.4,61.9,4,18,7,3,23,7,10,30,6.05E-08,0.0002195707928,4.351223615,59600.13394,9.518261792,16188.7758,38907.14863,11021.09065,777.9935786,25582.99649,80187,5278.346428,8900.825003,169634.4193,353861.8292,10279.06967,630.4141444,163110.7881,1006471
郷ひろみ,郷ひろみ,男性,0.5,-1.6,14.5,94,14,167676,53,199,2.5,1.1,15,92.4,17.5,93.5,78,214,47,4,148,38,51,186,1.30E-07,0.002702980045,18.48714459,404813.8975,41.58650306,88163.49353,207069.6122,40496.65923,1883.237713,128453.5925,447549,29018.85734,40641.67784,394057.9283,844248.9685,82537.0025,23905.5329,442358.3102,2277176
酒井美紀,酒井美紀,女性,1.2,-5.4,7.1,64.2,12,48993,14,45,-1.8,-1.3,8.3,58.8,6.5,57.5,7,11,6,1,12,6,7,18,0.00E-02,7.88E-05,4.405017811,75584.06924,8.686305455,25867.03902,60756.55098,11638.42797,680.513058,37825.51343,131333,9996.334367,14295.60525,228545.2714,482481.696,15964.39071,1661.735085,231091.932,1332528
酒井若菜,酒井若菜,女性,0.9,-5.9,5.5,49.6,4,14526,8,46,-0.7,-3.5,6.4,43.7,5.7,40.2,10,30,7,0,26,4,7,30,2.10E-09,0.0001391445244,3.601770497,71080.10611,8.632435327,30188.38913,72152.12942,19111.24076,1903.85572,47503.88515,150620,3023.070258,5545.788759,141869.7765,296499.3804,10032.62124,1087.112596,137971.7647,839354
野村周平,野村周平,男性,-2.1,-1.4,9,60.2,10,88472,23,90,-0.5,-0.9,6.9,58.8,6.4,57.9,4,-15,12,10,35,45,22,80,1.55E-08,9.94E-05,7.74271842,168419.6878,18.10330526,52456.38992,125178.1561,31379.58531,2877.232619,81689.04574,262039,15621.02031,22187.68612,325633.5269,678383.7246,12687.04199,1975.953777,312351.9645,1931342
野村萬斎,野村萬斎,男性,-7.6,0.3,23.2,78.8,5,18583,16,82,0.5,3.4,15.6,79.1,16.1,82.5,25,108,14,2,67,12,16,79,0,3.83E-05,7.186114221,202165.3038,17.07633703,23371.23334,56421.57101,17546.34855,1451.597807,37739.80805,115248,3866.18331,6197.86659,290234.8666,605472.0553,13218.46721,1318.035246,279429.1099,1718579
野間口徹,野間口徹,男性,0.2,-0.5,10.8,69.2,7,22732,9,56,2.1,6.2,11,68.7,13.1,74.9,15,32,9,0,25,4,9,29,0,1.37E-05,5.626194245,146725.7943,13.77323393,18406.39102,43863.47908,11329.53934,822.6018109,28367.28822,92075,3799.998998,5709.694848,146838.9896,304916.2042,7884.693257,991.5127316,139073.2557,874919
金子ノブアキ,金子ノブアキ,男性,0.4,-5.3,6,46.5,5,17539,7,52,0.3,2.5,6.4,41.2,6.7,43.7,7,36,5,1,27,9,6,36,0,1.82E-05,4.075688467,77315.15137,7.11965759,24889.35675,59560.08728,15106.41669,1427.554761,39133.72066,123864,2480.735309,3491.771208,201534.529,417926.179,10894.56022,1280.979765,189768.0514,1203601
金子大地,金子大地,男性,0.7,1,0.4,8,8,50330,31,140,0.1,3.9,1.1,9,1.2,12.9,36,107,22,6,80,31,28,111,0,3.15E-06,11.36270461,255595.8095,24.33800483,63097.22102,142639.0683,9548.777374,564.3561392,81164.92563,334551,5353.845002,6336.591151,237631.707,521408.1411,97943.05866,16437.43751,290622.3854,1344049
鈴木京香,鈴木京香,女性,5.5,-5.1,15.6,79.8,7,45137,20,71,-2.5,-0.2,21.1,74.7,18.6,74.5,25,31,18,1,42,21,19,63,4.26E-07,0.0008750044772,5.481412876,127663.4216,12.32757521,34373.44174,80791.56653,13288.05999,1098.741501,50571.39594,174175,7506.163434,11021.56406,349903.4988,725566.2098,13398.48873,1145.248784,328379.5974,2086598
