name,burst_count,burst_views_sum,news_count,all_news_count,pop_diff,aware_diff,202208人気度,202208知名度,202302人気度,202302知名度,burst_score_sum,all_score_sum,burst_pos_count,burst_neg_count,all_pos_count,all_neg_count,burst_nonzero_count,all_nonzero_count,pagerank,browserank,pub_score1,pub_score2,pub_score3
若村麻由美,6,52124,10,49.0,-0.40000000000000036,-1.0,10.8,46.5,10.4,45.5,13.0,17.0,6.0,0.0,15.0,8.0,6.0,23.0,4.0398693118751294e-08,0.0002381225460782223,3.3350701632954767,84190.15136427843,8.14363742396248
若林正恭,3,7709,3,121.0,-1.8999999999999986,-0.7000000000000028,35.0,90.8,33.1,90.1,1.0,58.0,2.0,1.0,75.0,34.0,3.0,109.0,3.552248760202304e-08,0.00044064842618386194,10.533268975715691,217256.59206461307,23.773549629141325
茅島みずき,8,37726,19,58.0,-0.29999999999999993,0.0,0.7,3.7,0.4,3.7,34.0,57.0,18.0,0.0,39.0,6.0,18.0,45.0,0.0,6.310767000700088e-06,3.7418477366439595,74786.48297171827,8.627884446672667
草刈正雄,7,30802,25,70.0,1.4000000000000021,2.700000000000003,23.7,86.0,25.1,88.7,33.0,46.0,18.0,3.0,36.0,16.0,21.0,52.0,0.0,0.0018490788121119492,5.093880222336562,151066.66667420664,16.161569561615543
草刈民代,7,7576,10,43.0,0.5,-0.9000000000000057,10.1,69.4,10.6,68.5,3.0,13.0,3.0,1.0,16.0,6.0,4.0,22.0,0.0,2.404766899252249e-06,3.652797293502943,78379.78523479833,7.756244453063546
草彅剛,4,38393,39,316.0,-3.200000000000003,0.09999999999999432,27.6,94.2,24.4,94.3,56.0,467.0,32.0,6.0,254.0,37.0,38.0,291.0,6.909333206175558e-08,0.0005778495551191287,26.23379788955861,550530.9098337555,52.740290648794584
荒川良々,3,3257,4,45.0,2.5,2.8999999999999915,11.0,72.7,13.5,75.6,1.0,19.0,1.0,0.0,16.0,3.0,1.0,19.0,0.0,6.32376995123842e-06,4.020815768700376,76207.43277145956,7.953464202215706
荒木飛羽,12,53022,27,73.0,1.4,0.8999999999999995,0.5,6.7,1.9,7.6,38.0,73.0,19.0,3.0,49.0,17.0,22.0,66.0,0.0,9.217911703890032e-07,5.111003384552963,125645.22176207813,13.658518898757496
莉子_(モデル),9,21143,56,308.0,0.3999999999999999,1.5999999999999996,1.9,8.5,2.3,10.1,68.0,334.0,45.0,9.0,222.0,40.0,54.0,262.0,0.0,0,24.397629410271104,535154.4006902041,50.6936606021779
菅田将暉,5,91054,32,365.0,3.3000000000000043,0.5,33.3,92.2,36.6,92.7,49.0,433.0,29.0,3.0,306.0,40.0,32.0,346.0,1.9803509505463803e-07,0.0042370907670155195,29.48926535378907,739824.4781749494,73.30232832413341
菅野美穂,5,39639,14,143.0,-1.0,-2.3999999999999915,30.6,85.1,29.6,82.7,6.0,5.0,8.0,3.0,50.0,41.0,11.0,91.0,1.262740212521678e-07,0.0010939496744129312,12.915662301112867,302684.35010574624,24.987381616613224
菅野莉央,13,38982,11,43.0,-0.5,0.0,0.5,2.3,0.0,2.3,11.0,40.0,7.0,1.0,22.0,2.0,8.0,24.0,0.0,6.924632541189263e-05,3.3204139615037667,63898.442250520995,7.3420212744804845
菊池桃子,12,81242,21,71.0,-0.6999999999999993,0.6999999999999886,13.6,71.9,12.9,72.6,6.0,36.0,12.0,8.0,43.0,19.0,20.0,62.0,2.9250161626558727e-08,0.00024067842019124367,5.523816499404815,139312.35031864583,12.963200732840516
菊池風磨,12,127223,88,499.0,2.1999999999999993,3.6999999999999886,22.8,64.4,25.0,68.1,101.0,647.0,71.0,14.0,399.0,79.0,85.0,478.0,2.3404302560543497e-07,0.004453209167904412,37.649101943388146,883114.3942225734,95.88195953401247
菜々緒,7,58371,80,359.0,1.3000000000000007,-2.3000000000000114,26.0,86.9,27.3,84.6,56.0,313.0,52.0,18.0,249.0,60.0,70.0,309.0,8.975827466245413e-09,0.0004761933562362078,32.43879809829791,783687.5546290094,77.30035717191305
萩原みのり,4,33513,4,24.0,-0.7,-0.09999999999999964,0.7,2.8,0.0,2.7,6.0,15.0,3.0,0.0,11.0,4.0,3.0,15.0,2.7072672869876696e-08,0.003931002730823293,2.147839852277949,41846.217069138125,4.004501946859847
萩原利久,2,28043,7,124.0,0.29999999999999993,1.1000000000000014,0.9,12.2,1.2,13.3,10.0,261.0,6.0,0.0,110.0,5.0,6.0,115.0,1.2549602454172229e-07,0.0014233667428759187,8.888602760144881,205040.20791260275,23.835379365511567
萬波ユカ,2,126,0,11.0,0.0,-0.9000000000000004,0.5,4.4,0.5,3.5,0.0,11.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,7.029789833276115e-08,0.8330086219183562,12300.832940624141,1.0242448135723496
萬田久子,6,24603,11,60.0,-2.5,-1.0,10.6,71.3,8.1,70.3,8.0,34.0,9.0,2.0,39.0,16.0,11.0,55.0,6.004993697430807e-09,3.0318616723522694e-05,4.429056390752155,141204.60427079123,12.759742162332465
葵わかな,6,33975,36,106.0,-0.7000000000000002,4.800000000000004,6.7,42.8,6.0,47.6,50.0,149.0,34.0,0.0,95.0,4.0,34.0,99.0,1.0089024751745704e-08,0.0001058496245873194,9.36621110460251,208296.25784813843,21.258231180365307
蒔田彩珠,3,12099,12,74.0,0.20000000000000018,-2.8000000000000007,1.9,12.9,2.1,10.1,9.0,71.0,7.0,2.0,49.0,8.0,9.0,57.0,1.0955100501098982e-07,0.00015858810199163284,5.420251250764454,113766.90845348126,11.976847444049382
蒼井優,8,48191,45,113.0,-1.4000000000000021,-1.9000000000000057,27.8,89.9,26.4,88.0,53.0,71.0,39.0,2.0,72.0,24.0,41.0,96.0,1.8680435232722097e-07,0.0008174501258907517,9.70984140760931,273877.1484280238,22.626351368692625
蓮佛美沙子,4,18025,21,69.0,2.1000000000000005,2.1000000000000014,6.7,36.5,8.8,38.6,30.0,62.0,19.0,0.0,44.0,8.0,19.0,52.0,3.644306703774653e-09,0.00012197401545245174,5.468379569609545,126545.4877359731,13.992487713034086
薬丸裕英,4,8496,7,48.0,-3.000000000000001,1.1999999999999886,10.8,86.9,7.8,88.1,2.0,1.0,4.0,2.0,14.0,13.0,6.0,27.0,4.838716158971589e-09,3.2668432366010866e-05,4.299919396216487,83267.01310904729,9.320252271247334
薬師丸ひろ子,5,32836,4,52.0,-2.5,-0.7000000000000028,25.7,84.8,23.2,84.1,2.0,27.0,2.0,1.0,24.0,14.0,3.0,38.0,3.457611237921582e-08,0.0031287650422619343,4.479054327733583,69056.50218411999,7.688969337298465
藤ヶ谷太輔,8,124876,31,232.0,1.9000000000000004,6.200000000000003,11.2,67.1,13.1,73.3,37.0,258.0,25.0,6.0,181.0,48.0,31.0,229.0,2.5803926953254198e-08,4.150268202363054e-05,18.544487396409313,433929.6795866743,46.16935228055286
藤井流星,7,13451,11,131.0,1.5999999999999996,-0.6999999999999957,3.7,41.4,5.3,40.7,8.0,97.0,6.0,2.0,64.0,15.0,8.0,79.0,5.106420274604692e-08,0.00014567949958050523,10.164333338721065,214361.14134480272,24.100490503313928
藤井隆,5,12794,8,136.0,0.3000000000000007,1.8999999999999915,20.2,80.4,20.5,82.3,5.0,81.0,4.0,0.0,67.0,19.0,4.0,86.0,6.057071352204149e-08,0.000479014605166509,10.319215301744562,270727.1021479584,26.752652519215577
藤原さくら,12,50838,35,127.0,0.0,2.0,3.9,21.2,3.9,23.2,50.0,115.0,27.0,4.0,85.0,28.0,31.0,113.0,5.960983066363748e-09,2.6223478044660893e-05,8.868591867786026,184808.24795086813,19.434128424523916
藤原大祐,11,24234,13,57.0,0.7,0.2999999999999998,0.2,4.8,0.9,5.1,4.0,37.0,6.0,6.0,31.0,15.0,12.0,46.0,4.197666757077325e-08,3.1029251755567325e-05,5.137450508322816,112626.54894608194,11.690002928033072
藤原竜也,5,54017,16,145.0,-0.9000000000000021,0.0,30.8,93.8,29.9,93.8,19.0,51.0,12.0,2.0,59.0,40.0,14.0,99.0,3.146716302553149e-08,0.0001378235653840042,11.755546800772457,274105.07045679167,27.87147451469114
藤原紀香,6,23396,13,72.0,0.7000000000000011,0.29999999999999716,11.2,83.4,11.9,83.7,5.0,64.0,9.0,4.0,57.0,11.0,13.0,68.0,9.71036294271044e-08,0.007178887536997689,5.397201861199587,156021.81089022357,15.38488480120104
藤岡弘、,13,105759,17,72.0,-1.6999999999999993,-0.20000000000000284,18.9,88.3,17.2,88.1,30.0,106.0,17.0,0.0,61.0,4.0,17.0,65.0,0.0,0.00031857652604322606,6.92168629440196,199346.41508882848,20.03169948046691
藤木直人,4,36266,16,93.0,-3.099999999999998,2.0999999999999943,24.2,79.5,21.1,81.6,15.0,94.0,13.0,3.0,69.0,10.0,16.0,79.0,3.0955418571163656e-08,9.589314192268192e-05,7.05311035642706,161966.26046799225,17.36489498325947
藤本美貴,7,25292,35,289.0,3.5,-3.0,10.1,72.2,13.6,69.2,39.0,316.0,31.0,3.0,242.0,39.0,34.0,281.0,0.0,0.0003246689592673091,22.77526480982738,528451.525984563,58.84243460282885
藤森慎吾,8,31447,16,142.0,-1.5999999999999996,0.5,15.9,86.9,14.3,87.4,13.0,103.0,13.0,3.0,96.0,34.0,16.0,130.0,0.0,1.460661524542841e-05,11.30584203129254,223076.6395462385,26.148989931422413
藤田ニコル,9,23604,58,344.0,-3.4999999999999982,1.4000000000000057,18.9,91.5,15.4,92.9,51.0,368.0,40.0,14.0,272.0,57.0,54.0,329.0,4.3559973957980475e-08,0.0005567440863736106,27.019902457503168,669313.1148077366,66.49312743371141
藤田弓子,7,4171,2,27.0,2.4000000000000004,0.29999999999999716,5.0,58.6,7.4,58.9,2.0,-6.0,2.0,0.0,1.0,3.0,2.0,4.0,0.0,3.7582987759218204e-07,2.091809130634304,43083.198958985864,4.4500945835626
藤野涼子,3,4402,0,39.0,-0.7,-0.5,1.4,6.7,0.7,6.2,0.0,36.0,0.0,0.0,24.0,3.0,0.0,27.0,0.0,1.3964010953897801e-06,2.75744902280339,49124.884885808,5.5229633928628274
蛯原友里,11,57072,56,109.0,-2.8999999999999986,1.3999999999999915,11.2,69.9,8.3,71.3,91.0,166.0,55.0,0.0,102.0,5.0,55.0,107.0,1.3372839037301586e-08,5.067202013457769e-05,9.24995702092953,189879.2926638917,21.51039658102906
西島秀俊,6,131309,46,280.0,6.899999999999999,6.400000000000006,34.5,79.8,41.4,86.2,59.0,318.0,43.0,3.0,228.0,20.0,46.0,248.0,1.054853764738156e-07,0.0031115086007989737,22.973828790877562,527980.8193496625,51.87152840830926
西村まさ彦,6,21390,12,46.0,-1.799999999999999,2.4000000000000057,17.7,73.5,15.9,75.9,-4.0,-9.0,3.0,5.0,17.0,21.0,8.0,38.0,5.130373638779187e-09,1.4414666625514419e-05,3.672531670423295,71548.67780580607,7.72092884997381
西田尚美,4,12499,5,57.0,0.40000000000000036,-0.8999999999999986,11.5,47.6,11.9,46.7,5.0,38.0,4.0,0.0,27.0,4.0,4.0,31.0,2.0031741971002893e-08,9.935148255316783e-05,4.70162109886327,94778.96338292968,9.975474712777508
西田敏行,5,12809,19,56.0,-1.6000000000000014,1.0,33.5,91.0,31.9,92.0,10.0,8.0,14.0,3.0,25.0,18.0,17.0,43.0,1.5059773972116175e-07,0.0021817616158154407,4.853815757063579,114840.93986240457,11.563746161647698
西畑大吾,4,13946,9,108.0,0.7000000000000002,2.6000000000000014,5.5,35.8,6.2,38.4,6.0,80.0,6.0,3.0,72.0,30.0,9.0,102.0,1.854893837249143e-08,4.67123597441013e-05,8.811229387955326,187354.22634193973,19.51720106841505
西野七瀬,2,13029,3,155.0,-1.9000000000000004,3.1999999999999957,15.4,53.6,13.5,56.8,3.0,180.0,3.0,0.0,137.0,10.0,3.0,147.0,1.4531856255843954e-08,0.000494404789503071,12.071094950412718,257339.83913829306,27.450285121494748
要潤,2,2331,5,181.0,1.9000000000000004,0.0,14.9,86.0,16.8,86.0,1.0,40.0,1.0,1.0,42.0,18.0,2.0,60.0,0.0,7.884138884849533e-06,15.626979116644845,284509.07141897624,31.64271173814754
見上愛,6,18307,9,129.0,-0.5,-0.2999999999999998,1.2,5.3,0.7,5.0,3.0,47.0,4.0,2.0,49.0,27.0,6.0,76.0,7.795973670808137e-08,0.0008242592450994127,10.591263230351347,200496.89022973544,22.154312660977556
観月ありさ,8,55817,38,166.0,-1.6000000000000014,-0.6999999999999886,19.5,84.1,17.9,83.4,32.0,131.0,25.0,5.0,107.0,22.0,30.0,129.0,7.202952140135834e-08,0.00024589864543021913,12.088807496126043,327159.11770258285,33.64900404186455
角田晃広,7,14852,7,50.0,1.4000000000000021,5.200000000000003,20.9,69.0,22.3,74.2,2.0,32.0,3.0,2.0,28.0,14.0,5.0,42.0,1.3489538677098682e-07,0.0004396171695725221,4.83573334300739,89877.8285725625,9.543756811366807
設楽統,7,27120,5,65.0,1.2000000000000028,1.0999999999999943,34.0,92.2,35.2,93.3,7.0,53.0,5.0,0.0,43.0,8.0,5.0,51.0,1.0741492554380649e-07,0.00034386635470834865,4.721885799064181,133921.90201663374,15.157974032078373
谷まりあ,18,119413,39,181.0,2.3000000000000007,6.700000000000003,7.1,36.5,9.4,43.2,52.0,287.0,35.0,4.0,166.0,11.0,39.0,177.0,4.404047153112337e-10,0.000326212929804276,12.289929650332358,300102.21268406586,31.85169676462099
谷原章介,8,52102,24,99.0,1.5999999999999996,4.6000000000000085,13.6,79.6,15.2,84.2,-24.0,-20.0,4.0,19.0,41.0,52.0,23.0,93.0,7.971692229344686e-08,0.00025882489477625315,7.868288195884786,234120.31213983055,23.552832194865434
豊嶋花,9,27827,13,65.0,-0.09999999999999998,0.7000000000000002,0.5,4.6,0.4,5.3,22.0,86.0,9.0,0.0,40.0,3.0,9.0,43.0,7.95572575580099e-09,0.0003953353810777426,6.597079252726243,117265.02968866292,13.225188060244786
豊川悦司,5,26066,12,86.0,1.1000000000000014,4.299999999999997,18.4,77.5,19.5,81.8,4.0,97.0,6.0,3.0,61.0,11.0,9.0,72.0,6.301486567715431e-08,0.0003189137444687604,9.854322877939252,250406.8163315302,23.809605838395207
財前直見,13,136230,12,56.0,-0.6999999999999993,-0.8999999999999915,12.7,67.6,12.0,66.7,-3.0,-9.0,0.0,3.0,5.0,16.0,3.0,21.0,0.0,3.299105209298784e-05,3.828153236346302,71920.56352640827,9.298370119308647
貫地谷しほり,4,9537,3,61.0,0.6999999999999993,-1.4000000000000057,14.5,69.4,15.2,68.0,0.0,42.0,1.0,1.0,34.0,11.0,2.0,45.0,3.29130987745839e-08,0.0001984063713591788,4.9070110704030805,114924.93697504285,11.250023878577348
貴島明日香,14,110754,71,296.0,0.5999999999999996,6.200000000000003,10.4,36.5,11.0,42.7,81.0,278.0,58.0,12.0,226.0,64.0,70.0,290.0,0.0013085469931949374,0.0008944751109078902,20.878561891952003,414295.99586514017,48.51816657722827
賀来千香子,9,22411,2,33.0,0.20000000000000107,-1.7000000000000028,13.1,66.5,13.3,64.8,0.0,-4.0,1.0,1.0,7.0,12.0,2.0,19.0,2.0193331829981863e-10,4.305481692213618e-05,2.6501214680751555,35274.43948917467,4.417345552452388
賀来賢人,12,101794,45,160.0,1.6000000000000014,-0.20000000000000284,33.6,85.3,35.2,85.1,41.0,217.0,33.0,6.0,127.0,12.0,39.0,139.0,1.4853609580907847e-08,0.001420794167752749,13.192829033131824,297350.46404997486,29.143174563075572
赤楚衛二,9,266774,48,262.0,6.199999999999999,6.700000000000003,10.3,29.9,16.5,36.6,79.0,422.0,47.0,1.0,242.0,11.0,48.0,253.0,4.245351899040817e-09,0.00017861797115718148,25.365644841130262,762821.5209212516,67.00494696166766
趣里,12,215043,66,299.0,2.5,7.699999999999999,7.6,31.2,10.1,38.9,145.0,233.0,51.0,9.0,144.0,69.0,60.0,213.0,1.0616749363626403e-10,0.00858233061799083,23.305379350838724,610507.5172729772,54.25256991335855
足立梨花,10,41337,21,135.0,1.5999999999999996,4.6000000000000085,13.1,65.3,14.7,69.9,16.0,188.0,13.0,6.0,114.0,16.0,19.0,130.0,1.2643700388148713e-08,0.00012005318254444703,11.081343827388876,239101.78886453155,27.45422453566342
辺見えみり,8,13645,6,50.0,1.3999999999999995,-0.6000000000000085,6.4,74.9,7.8,74.3,-1.0,17.0,2.0,2.0,21.0,9.0,4.0,30.0,1.3484258059839314e-09,1.5336746567803025e-05,3.98693403920495,78963.27403872601,8.535871731210236
近藤春菜,10,22113,33,127.0,1.1999999999999993,0.5,29.6,96.5,30.8,97.0,26.0,86.0,23.0,6.0,78.0,26.0,29.0,104.0,1.8787531619684806e-08,0.00010316504341859543,9.86821503574227,257423.87965211048,29.00864594165481
速水もこみち,8,26262,5,58.0,-1.8000000000000007,1.9000000000000057,15.4,91.0,13.6,92.9,2.0,30.0,3.0,2.0,28.0,12.0,5.0,40.0,0.0,5.368271196483276e-05,4.658880266738374,108268.47931777808,10.5360831214598
道枝駿佑,4,27969,28,306.0,-1.1999999999999993,3.5,14.5,48.0,13.3,51.5,39.0,388.0,24.0,4.0,241.0,42.0,28.0,283.0,5.512479693158818e-09,0.00120350622435243,23.312079509582706,531702.9262641475,54.76574299268979
遠藤憲一,3,6323,14,95.0,-2.5,-0.9000000000000057,41.6,92.4,39.1,91.5,11.0,103.0,10.0,2.0,74.0,5.0,12.0,79.0,2.3162196581069742e-09,5.3081490970777355e-05,7.003258483836754,198880.47961938725,19.67894066995802
遠藤章造,6,20447,5,56.0,1.0,2.299999999999997,8.7,80.2,9.7,82.5,0.0,-6.0,2.0,3.0,21.0,28.0,5.0,49.0,2.0219707870482678e-08,6.802071909185196e-05,4.410376732077197,79641.06806819211,9.886346862310802
遼河はるひ,10,24149,12,49.0,-2.0,-1.5,12.4,63.4,10.4,61.9,4.0,18.0,7.0,3.0,23.0,7.0,10.0,30.0,6.053543136745595e-08,0.00021957079280040853,4.351223615264542,59600.13393636407,9.51826179228892
郷ひろみ,14,167676,53,199.0,2.5,1.0999999999999943,15.0,92.4,17.5,93.5,78.0,214.0,47.0,4.0,148.0,38.0,51.0,186.0,1.2975730362926906e-07,0.0027029800446126007,18.487144592794184,404813.89750289154,41.586503055676445
酒井美紀,12,48993,14,45.0,-1.8000000000000007,-1.2999999999999972,8.3,58.8,6.5,57.5,7.0,11.0,6.0,1.0,12.0,6.0,7.0,18.0,2.15002296e-315,7.87909697911053e-05,4.405017810806326,75584.0692376457,8.686305455281103
酒井若菜,4,14526,8,46.0,-0.7000000000000002,-3.5,6.4,43.7,5.7,40.2,10.0,30.0,7.0,0.0,26.0,4.0,7.0,30.0,2.0972137907899556e-09,0.00013914452442642406,3.6017704973524634,71080.1061109171,8.632435326553374
醍醐虎汰朗,9,66664,7,76.0,-0.09999999999999998,3.1999999999999997,0.5,3.9,0.4,7.1,8.0,91.0,6.0,1.0,57.0,6.0,7.0,63.0,0.0,2.1699096548352595e-05,6.163537273593741,141802.1898347787,13.272667143002653
重岡大毅,5,14856,8,93.0,1.3999999999999995,0.19999999999999574,6.7,49.7,8.1,49.9,13.0,142.0,8.0,0.0,79.0,8.0,8.0,87.0,2.5493895681985844e-08,0.00021490552103387982,6.993724502791866,171945.72410123158,18.765419454557616
野村周平,10,88472,23,90.0,-0.5,-0.8999999999999986,6.9,58.8,6.4,57.9,4.0,-15.0,12.0,10.0,35.0,45.0,22.0,80.0,1.552701417028308e-08,9.941468650000424e-05,7.742718420206713,168419.6878004632,18.103305260062193
野村萬斎,5,18583,16,82.0,0.5000000000000018,3.4000000000000057,15.6,79.1,16.1,82.5,25.0,108.0,14.0,2.0,67.0,12.0,16.0,79.0,0.0,3.825729910255178e-05,7.186114221210928,202165.30379532985,17.076337025873606
野間口徹,7,22732,9,56.0,2.0999999999999996,6.200000000000003,11.0,68.7,13.1,74.9,15.0,32.0,9.0,0.0,25.0,4.0,9.0,29.0,0.0,1.367297217185219e-05,5.626194245323048,146725.79430491253,13.773233925128736
金子ノブアキ,5,17539,7,52.0,0.2999999999999998,2.5,6.4,41.2,6.7,43.7,7.0,36.0,5.0,1.0,27.0,9.0,6.0,36.0,0.0,1.8201680340570668e-05,4.075688467162197,77315.15136893778,7.119657589991617
金子大地,8,50330,31,140.0,0.09999999999999987,3.9000000000000004,1.1,9.0,1.2,12.9,36.0,107.0,22.0,6.0,80.0,31.0,28.0,111.0,0.0,3.1518445826867355e-06,11.362704611103908,255595.80946662993,24.3380048272833
鈴木ゆうか,5,7424,4,58.0,0.20000000000000007,0.8999999999999995,0.7,4.2,0.9,5.1,7.0,65.0,4.0,0.0,40.0,10.0,4.0,50.0,2.50644629999299e-09,3.528859440069546e-05,4.898854450872375,84732.79613149083,10.000244814918805
鈴木京香,7,45137,20,71.0,-2.5,-0.20000000000000284,21.1,74.7,18.6,74.5,25.0,31.0,18.0,1.0,42.0,21.0,19.0,63.0,4.257520787167666e-07,0.0008750044772376242,5.481412875850516,127663.4215666926,12.327575211139626
鈴木亮平_(俳優),6,40091,42,297.0,5.300000000000004,4.200000000000003,34.3,85.0,39.6,89.2,126.0,509.0,41.0,0.0,266.0,25.0,41.0,291.0,0.0,0,28.223154083607895,611511.5067994174,58.78069781867405
鈴木仁_(俳優),1,720,2,179.0,0.09999999999999987,0.0,1.8,8.8,1.9,8.8,2.0,68.0,2.0,0.0,75.0,49.0,2.0,124.0,0.0,0,13.263750239101242,205521.20189435472,22.44367615558789
鈴木伸之,7,64264,41,158.0,-0.1999999999999993,4.700000000000003,11.2,35.8,11.0,40.5,59.0,237.0,35.0,5.0,133.0,20.0,40.0,153.0,1.745473038226091e-09,4.3359568209572204e-05,13.143869095745583,325496.3391072409,32.49744426914562
鈴木保奈美,10,48522,19,134.0,0.9000000000000004,0.20000000000000284,12.9,73.6,13.8,73.8,13.0,110.0,14.0,4.0,103.0,18.0,18.0,121.0,3.3898993333886636e-08,0.00015526238676841103,9.105839268156627,262839.3319256165,25.35286098765834
鈴木奈々,10,19261,18,110.0,3.1999999999999993,1.7999999999999972,8.3,83.7,11.5,85.5,-7.0,3.0,4.0,12.0,45.0,49.0,16.0,94.0,0.0,4.553357904430675e-05,8.416198257985904,208951.0851181239,21.000171017311366
鈴木梨央,7,12489,11,28.0,0.2999999999999998,1.8999999999999986,5.7,42.7,6.0,44.6,15.0,27.0,8.0,1.0,17.0,5.0,9.0,22.0,0.0,0.00017321558177860652,2.382650240779531,41218.51031412704,4.902366280679631
鈴木浩介_(俳優),8,19033,11,59.0,2.0,6.5,9.7,59.5,11.7,66.0,9.0,54.0,8.0,0.0,43.0,2.0,8.0,45.0,0.0,0,5.198216656887329,120349.73570844346,11.993964132442121
鈴木砂羽,10,45223,10,70.0,4.700000000000001,1.6000000000000014,11.2,61.6,15.9,63.2,10.0,58.0,6.0,1.0,48.0,10.0,7.0,58.0,1.011575277943545e-08,3.184772358964224e-05,5.246042474170223,158150.67079342454,16.61425986877327
鈴木福,18,73993,56,144.0,2.5,0.5,21.4,88.3,23.9,88.8,92.0,228.0,48.0,6.0,131.0,8.0,54.0,139.0,4.111620976158083e-07,0.006731379444753708,13.426220327129807,365230.0977588593,34.99507382379716
鈴鹿央士,14,273767,69,351.0,6.9,13.899999999999999,4.6,33.5,11.5,47.4,134.0,610.0,62.0,7.0,329.0,19.0,69.0,348.0,5.551263813736063e-08,0.0006731027697002934,22.90396255341309,564057.3940688313,58.891894684128346
錦織圭,5,34245,28,98.0,-8.100000000000001,2.0,24.6,90.4,16.5,92.4,20.0,16.0,23.0,4.0,58.0,37.0,27.0,95.0,5.262084387564216e-09,2.3367517799676727e-05,11.831822131442612,222643.89772397195,21.679737260081748
錦鯉_(お笑いコンビ),11,95203,57,272.0,-1.6000000000000014,1.7999999999999972,21.8,88.3,20.2,90.1,65.0,310.0,47.0,9.0,226.0,36.0,56.0,262.0,1.352066783501405e-08,0.0006639536586267063,23.167895591763294,540734.7330652307,53.92440236430276
長井短,6,8487,3,43.0,0.0,2.0,1.9,19.1,1.9,21.1,0.0,17.0,0.0,0.0,15.0,5.0,0.0,20.0,0.0,4.4862723816828816e-06,3.5223066452240204,80207.79995274628,8.903759007852832
長嶋一茂,20,95783,62,137.0,-0.29999999999999893,2.0,15.2,92.2,14.9,94.2,3.0,-26.0,27.0,25.0,49.0,73.0,52.0,122.0,4.832356014678681e-08,0.0005961402666484695,12.291385230829656,334709.0845488458,38.246309688319435
長澤まさみ,4,39298,42,436.0,-8.700000000000003,-0.6999999999999886,50.1,93.1,41.4,92.4,45.0,411.0,32.0,7.0,325.0,68.0,39.0,393.0,1.0200825740363802e-06,0.01073629474446839,32.293264404335495,774449.9994114093,75.67128934961967
長谷川京子,7,24537,20,117.0,3.0,0.4000000000000057,9.2,71.5,12.2,71.9,19.0,149.0,17.0,2.0,99.0,13.0,19.0,112.0,5.34331661662716e-09,3.771721040082558e-05,7.698786812820995,244265.0384321153,24.62250092379466
長谷川博己,4,14685,1,55.0,-1.6000000000000014,2.1999999999999886,16.8,67.4,15.2,69.6,0.0,14.0,0.0,0.0,17.0,9.0,0.0,26.0,2.3685434973537741e-07,0.0008165033176406807,4.451945069004918,81855.29257626702,8.037891870051803
門脇麦,9,92573,37,157.0,1.5999999999999996,7.200000000000003,14.0,57.0,15.6,64.2,53.0,176.0,33.0,1.0,116.0,24.0,34.0,140.0,2.6418809347115533e-08,0.00011668725710741487,14.355789402676262,339371.0329536204,33.688344768557
間宮祥太朗,2,8135,9,114.0,-1.6999999999999993,2.299999999999997,19.8,65.5,18.1,67.8,15.0,178.0,8.0,1.0,97.0,8.0,9.0,105.0,8.213233948222667e-08,0.0005242028655751376,10.426224221094655,226151.25279073272,22.46280372147406
関口メンディー,16,77031,41,114.0,-1.1999999999999993,-3.0,17.5,84.6,16.3,81.6,39.0,161.0,31.0,7.0,96.0,11.0,38.0,107.0,2.187490123290862e-07,0.0013138026605467108,9.110840184468243,191442.4246533645,20.39023230589918
関根勤,9,14671,11,79.0,-3.6000000000000014,-0.5,28.0,93.1,24.4,92.6,13.0,49.0,9.0,1.0,47.0,19.0,10.0,66.0,1.339919551176936e-07,0.00024214940175060925,5.844625321079176,127866.38376471485,14.25694530410047
関水渚,11,51973,23,76.0,-0.6999999999999997,0.5,2.3,9.2,1.6,9.7,26.0,67.0,17.0,2.0,50.0,9.0,19.0,59.0,4.8773702323830915e-08,0.00032172527985276057,7.733097229016682,183867.41082885923,20.180400913721293
阿佐ヶ谷姉妹,14,58889,54,212.0,-0.30000000000000426,-1.0,41.2,96.8,40.9,95.8,8.0,67.0,20.0,19.0,86.0,57.0,39.0,143.0,8.334544223876169e-08,0.0012290354997837388,20.97445705111432,406560.50376683555,41.65518401991323
阿部サダヲ,5,36418,9,171.0,2.8000000000000043,1.7000000000000028,32.4,89.6,35.2,91.3,6.0,173.0,6.0,1.0,119.0,22.0,7.0,141.0,3.600348084166508e-07,0.0031948399211021578,16.44367620808415,379114.0175396662,38.92815068709987
阿部寛,4,55206,11,224.0,1.6000000000000014,0.20000000000000284,53.6,96.1,55.2,96.3,15.0,146.0,9.0,0.0,117.0,35.0,9.0,152.0,6.115453556045961e-08,0.0008211148045771948,17.229314058860226,378494.92874035146,38.05673786659204
陣内孝則,3,5858,7,47.0,-2.700000000000001,2.299999999999997,18.6,83.7,15.9,86.0,4.0,-10.0,4.0,1.0,9.0,21.0,5.0,30.0,4.291267223769126e-08,0.00012174089855362827,4.744812376482293,78934.76976206615,9.90639285859585
陣内智則,7,21248,15,90.0,-1.8999999999999986,0.6999999999999886,21.2,92.9,19.3,93.6,-7.0,5.0,4.0,11.0,39.0,37.0,15.0,76.0,2.110131598346093e-07,0.0013856380130041045,7.423625028674676,196624.63761143776,20.950409583185785
